instant,datetime,season,year,month,hour,holiday,weekday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,total_count,recency,frequency,monetary
10640,2012-03-24,Summer,2012,Mar,10,0,Saturday,0,Misty,0.52,0.5,0.88,0.194,148,197,345,282,345,345
10641,2012-03-24,Summer,2012,Mar,11,0,Saturday,0,Misty,0.5,0.4848,0.94,0.194,98,175,273,282,273,273
10642,2012-03-24,Summer,2012,Mar,12,0,Saturday,0,Light_rainsnow,0.52,0.5,0.94,0.2239,61,122,183,282,183,183
10643,2012-03-24,Summer,2012,Mar,13,0,Saturday,0,Light_rainsnow,0.52,0.5,0.94,0.2537,62,134,196,282,196,196
10644,2012-03-24,Summer,2012,Mar,14,0,Saturday,0,Light_rainsnow,0.52,0.5,0.88,0.3582,63,160,223,282,223,223
10645,2012-03-24,Summer,2012,Mar,15,0,Saturday,0,Light_rainsnow,0.5,0.4848,0.94,0.4179,118,172,290,282,290,290
10646,2012-03-24,Summer,2012,Mar,16,0,Saturday,0,Light_rainsnow,0.5,0.4848,0.94,0.2985,49,128,177,282,177,177
10647,2012-03-24,Summer,2012,Mar,17,0,Saturday,0,Light_rainsnow,0.5,0.4848,0.88,0.2239,47,68,115,282,115,115
10648,2012-03-24,Summer,2012,Mar,18,0,Saturday,0,Light_rainsnow,0.46,0.4545,0.94,0.2239,27,110,137,282,137,137
10649,2012-03-24,Summer,2012,Mar,19,0,Saturday,0,Light_rainsnow,0.46,0.4545,0.94,0.1343,28,105,133,282,133,133
10650,2012-03-24,Summer,2012,Mar,20,0,Saturday,0,Light_rainsnow,0.44,0.4394,1.0,0.194,31,80,111,282,111,111
10651,2012-03-24,Summer,2012,Mar,21,0,Saturday,0,Light_rainsnow,0.44,0.4394,1.0,0.194,16,88,104,282,104,104
10652,2012-03-24,Summer,2012,Mar,22,0,Saturday,0,Light_rainsnow,0.44,0.4394,1.0,0.2537,12,71,83,282,83,83
10653,2012-03-24,Summer,2012,Mar,23,0,Saturday,0,Misty,0.44,0.4394,0.94,0.2836,17,88,105,282,105,105
10654,2012-03-25,Summer,2012,Mar,0,0,Sunday,0,Misty,0.44,0.4394,0.94,0.2836,18,62,80,281,80,80
10655,2012-03-25,Summer,2012,Mar,1,0,Sunday,0,Misty,0.42,0.4242,1.0,0.2537,24,65,89,281,89,89
10656,2012-03-25,Summer,2012,Mar,2,0,Sunday,0,Light_rainsnow,0.42,0.4242,1.0,0.2985,6,29,35,281,35,35
10657,2012-03-25,Summer,2012,Mar,3,0,Sunday,0,Light_rainsnow,0.42,0.4242,0.94,0.2985,8,10,18,281,18,18
10658,2012-03-25,Summer,2012,Mar,4,0,Sunday,0,Misty,0.42,0.4242,0.94,0.3284,1,7,8,281,8,8
10659,2012-03-25,Summer,2012,Mar,5,0,Sunday,0,Misty,0.4,0.4091,1.0,0.2537,0,6,6,281,6,6
10660,2012-03-25,Summer,2012,Mar,6,0,Sunday,0,Misty,0.4,0.4091,1.0,0.2537,5,13,18,281,18,18
10661,2012-03-25,Summer,2012,Mar,7,0,Sunday,0,Misty,0.4,0.4091,0.94,0.3284,14,25,39,281,39,39
10662,2012-03-25,Summer,2012,Mar,8,0,Sunday,0,Misty,0.4,0.4091,0.94,0.3284,21,68,89,281,89,89
10663,2012-03-25,Summer,2012,Mar,9,0,Sunday,0,Misty,0.4,0.4091,0.94,0.2537,26,92,118,281,118,118
10664,2012-03-25,Summer,2012,Mar,10,0,Sunday,0,Misty,0.4,0.4091,0.87,0.3284,78,172,250,281,250,250
10665,2012-03-25,Summer,2012,Mar,11,0,Sunday,0,Misty,0.4,0.4091,0.94,0.2537,106,217,323,281,323,323
10666,2012-03-25,Summer,2012,Mar,12,0,Sunday,0,Misty,0.4,0.4091,0.94,0.2239,122,238,360,281,360,360
10667,2012-03-25,Summer,2012,Mar,13,0,Sunday,0,Misty,0.42,0.4242,0.88,0.1642,110,257,367,281,367,367
10668,2012-03-25,Summer,2012,Mar,14,0,Sunday,0,Misty,0.44,0.4394,0.88,0.1642,123,291,414,281,414,414
10669,2012-03-25,Summer,2012,Mar,15,0,Sunday,0,Misty,0.44,0.4394,0.88,0.194,139,282,421,281,421,421
10670,2012-03-25,Summer,2012,Mar,16,0,Sunday,0,Clear,0.48,0.4697,0.77,0.0,153,339,492,281,492,492
10671,2012-03-25,Summer,2012,Mar,17,0,Sunday,0,Clear,0.5,0.4848,0.72,0.0896,146,273,419,281,419,419
10672,2012-03-25,Summer,2012,Mar,18,0,Sunday,0,Clear,0.5,0.4848,0.72,0.0896,202,289,491,281,491,491
10673,2012-03-25,Summer,2012,Mar,19,0,Sunday,0,Clear,0.5,0.4848,0.72,0.2537,114,261,375,281,375,375
10674,2012-03-25,Summer,2012,Mar,20,0,Sunday,0,Clear,0.48,0.4697,0.77,0.2239,63,196,259,281,259,259
10675,2012-03-25,Summer,2012,Mar,21,0,Sunday,0,Clear,0.48,0.4697,0.77,0.1642,25,124,149,281,149,149
10676,2012-03-25,Summer,2012,Mar,22,0,Sunday,0,Clear,0.46,0.4545,0.82,0.1343,19,92,111,281,111,111
10677,2012-03-25,Summer,2012,Mar,23,0,Sunday,0,Clear,0.48,0.4697,0.82,0.1343,9,56,65,281,65,65
10678,2012-03-26,Summer,2012,Mar,0,0,Monday,1,Misty,0.48,0.4697,0.82,0.1642,10,23,33,280,33,33
10679,2012-03-26,Summer,2012,Mar,1,0,Monday,1,Clear,0.48,0.4697,0.82,0.2537,18,10,28,280,28,28
10680,2012-03-26,Summer,2012,Mar,2,0,Monday,1,Clear,0.46,0.4545,0.88,0.2239,14,6,20,280,20,20
10681,2012-03-26,Summer,2012,Mar,3,0,Monday,1,Clear,0.46,0.4545,0.82,0.194,0,1,1,280,1,1
10682,2012-03-26,Summer,2012,Mar,4,0,Monday,1,Clear,0.44,0.4394,0.82,0.1642,0,4,4,280,4,4
10683,2012-03-26,Summer,2012,Mar,5,0,Monday,1,Clear,0.44,0.4394,0.77,0.1642,0,36,36,280,36,36
10684,2012-03-26,Summer,2012,Mar,6,0,Monday,1,Clear,0.42,0.4242,0.82,0.194,7,110,117,280,117,117
10685,2012-03-26,Summer,2012,Mar,7,0,Monday,1,Clear,0.44,0.4394,0.72,0.194,15,355,370,280,370,370
10686,2012-03-26,Summer,2012,Mar,8,0,Monday,1,Clear,0.44,0.4394,0.62,0.2239,32,625,657,280,657,657
10687,2012-03-26,Summer,2012,Mar,9,0,Monday,1,Clear,0.46,0.4545,0.47,0.2836,37,245,282,280,282,282
10688,2012-03-26,Summer,2012,Mar,10,0,Monday,1,Clear,0.5,0.4848,0.36,0.5821,55,98,153,280,153,153
10689,2012-03-26,Summer,2012,Mar,11,0,Monday,1,Clear,0.48,0.4697,0.31,0.5821,47,131,178,280,178,178
10690,2012-03-26,Summer,2012,Mar,12,0,Monday,1,Clear,0.48,0.4697,0.33,0.5224,63,216,279,280,279,279
10691,2012-03-26,Summer,2012,Mar,13,0,Monday,1,Clear,0.48,0.4697,0.29,0.6866,79,222,301,280,301,301
10692,2012-03-26,Summer,2012,Mar,14,0,Monday,1,Clear,0.48,0.4697,0.33,0.4478,58,159,217,280,217,217
10693,2012-03-26,Summer,2012,Mar,15,0,Monday,1,Clear,0.48,0.4697,0.29,0.6119,66,157,223,280,223,223
10694,2012-03-26,Summer,2012,Mar,16,0,Monday,1,Clear,0.48,0.4697,0.25,0.6418,60,245,305,280,305,305
10695,2012-03-26,Summer,2012,Mar,17,0,Monday,1,Clear,0.46,0.4545,0.24,0.4478,65,599,664,280,664,664
10696,2012-03-26,Summer,2012,Mar,18,0,Monday,1,Clear,0.44,0.4394,0.26,0.4478,90,594,684,280,684,684
10697,2012-03-26,Summer,2012,Mar,19,0,Monday,1,Clear,0.42,0.4242,0.24,0.3582,41,417,458,280,458,458
10698,2012-03-26,Summer,2012,Mar,20,0,Monday,1,Clear,0.4,0.4091,0.26,0.5224,12,209,221,280,221,221
10699,2012-03-26,Summer,2012,Mar,21,0,Monday,1,Clear,0.38,0.3939,0.25,0.4925,11,175,186,280,186,186
10700,2012-03-26,Summer,2012,Mar,22,0,Monday,1,Clear,0.36,0.3333,0.25,0.3582,13,80,93,280,93,93
10701,2012-03-26,Summer,2012,Mar,23,0,Monday,1,Clear,0.34,0.2879,0.25,0.5224,2,46,48,280,48,48
10702,2012-03-27,Summer,2012,Mar,0,0,Tuesday,1,Clear,0.32,0.2879,0.26,0.5224,1,9,10,279,10,10
10703,2012-03-27,Summer,2012,Mar,1,0,Tuesday,1,Clear,0.3,0.2727,0.26,0.4627,1,4,5,279,5,5
10704,2012-03-27,Summer,2012,Mar,2,0,Tuesday,1,Clear,0.26,0.2273,0.3,0.2985,1,6,7,279,7,7
10705,2012-03-27,Summer,2012,Mar,3,0,Tuesday,1,Clear,0.26,0.2273,0.3,0.3284,0,4,4,279,4,4
10706,2012-03-27,Summer,2012,Mar,4,0,Tuesday,1,Clear,0.24,0.2121,0.32,0.3582,0,3,3,279,3,3
10707,2012-03-27,Summer,2012,Mar,5,0,Tuesday,1,Clear,0.22,0.2121,0.37,0.2836,1,16,17,279,17,17
10708,2012-03-27,Summer,2012,Mar,6,0,Tuesday,1,Clear,0.22,0.2273,0.37,0.194,5,96,101,279,101,101
10709,2012-03-27,Summer,2012,Mar,7,0,Tuesday,1,Clear,0.22,0.2273,0.37,0.194,9,277,286,279,286,286
10710,2012-03-27,Summer,2012,Mar,8,0,Tuesday,1,Clear,0.22,0.2121,0.37,0.2985,14,567,581,279,581,581
10711,2012-03-27,Summer,2012,Mar,9,0,Tuesday,1,Clear,0.24,0.2273,0.38,0.194,8,259,267,279,267,267
10712,2012-03-27,Summer,2012,Mar,10,0,Tuesday,1,Clear,0.26,0.2576,0.35,0.2239,20,118,138,279,138,138
10713,2012-03-27,Summer,2012,Mar,11,0,Tuesday,1,Clear,0.3,0.303,0.31,0.1642,34,141,175,279,175,175
10714,2012-03-27,Summer,2012,Mar,12,0,Tuesday,1,Clear,0.32,0.3182,0.31,0.1642,34,186,220,279,220,220
10715,2012-03-27,Summer,2012,Mar,13,0,Tuesday,1,Clear,0.36,0.3485,0.27,0.0,46,165,211,279,211,211
10716,2012-03-27,Summer,2012,Mar,14,0,Tuesday,1,Clear,0.4,0.4091,0.24,0.1343,37,147,184,279,184,184
10717,2012-03-27,Summer,2012,Mar,15,0,Tuesday,1,Clear,0.42,0.4242,0.2,0.0,42,158,200,279,200,200
10718,2012-03-27,Summer,2012,Mar,16,0,Tuesday,1,Clear,0.42,0.4242,0.2,0.0,38,267,305,279,305,305
10719,2012-03-27,Summer,2012,Mar,17,0,Tuesday,1,Clear,0.44,0.4394,0.16,0.0,72,542,614,279,614,614
10720,2012-03-27,Summer,2012,Mar,18,0,Tuesday,1,Clear,0.42,0.4242,0.17,0.0896,67,577,644,279,644,644
10721,2012-03-27,Summer,2012,Mar,19,0,Tuesday,1,Clear,0.42,0.4242,0.17,0.0,40,377,417,279,417,417
10722,2012-03-27,Summer,2012,Mar,20,0,Tuesday,1,Clear,0.42,0.4242,0.17,0.0896,28,266,294,279,294,294
10723,2012-03-27,Summer,2012,Mar,21,0,Tuesday,1,Clear,0.36,0.3485,0.37,0.1642,21,200,221,279,221,221
10724,2012-03-27,Summer,2012,Mar,22,0,Tuesday,1,Clear,0.36,0.3485,0.37,0.1343,7,127,134,279,134,134
10725,2012-03-27,Summer,2012,Mar,23,0,Tuesday,1,Clear,0.36,0.3485,0.37,0.194,5,59,64,279,64,64
10726,2012-03-28,Summer,2012,Mar,0,0,Wednesday,1,Clear,0.36,0.3333,0.4,0.2836,1,29,30,278,30,30
10727,2012-03-28,Summer,2012,Mar,1,0,Wednesday,1,Clear,0.36,0.3333,0.46,0.2985,0,8,8,278,8,8
10728,2012-03-28,Summer,2012,Mar,2,0,Wednesday,1,Clear,0.34,0.303,0.49,0.2985,0,3,3,278,3,3
10729,2012-03-28,Summer,2012,Mar,3,0,Wednesday,1,Clear,0.34,0.303,0.42,0.3284,1,4,5,278,5,5
10730,2012-03-28,Summer,2012,Mar,4,0,Wednesday,1,Clear,0.36,0.3333,0.43,0.2985,1,0,1,278,1,1
10731,2012-03-28,Summer,2012,Mar,5,0,Wednesday,1,Clear,0.36,0.3333,0.43,0.2985,2,38,40,278,40,40
10732,2012-03-28,Summer,2012,Mar,6,0,Wednesday,1,Clear,0.36,0.3333,0.46,0.3582,4,111,115,278,115,115
10733,2012-03-28,Summer,2012,Mar,7,0,Wednesday,1,Clear,0.36,0.3333,0.46,0.3284,10,348,358,278,358,358
10734,2012-03-28,Summer,2012,Mar,8,0,Wednesday,1,Clear,0.38,0.3939,0.46,0.3582,19,639,658,278,658,658
10735,2012-03-28,Summer,2012,Mar,9,0,Wednesday,1,Clear,0.4,0.4091,0.43,0.4478,16,298,314,278,314,314
10736,2012-03-28,Summer,2012,Mar,10,0,Wednesday,1,Clear,0.46,0.4545,0.41,0.4179,33,140,173,278,173,173
10737,2012-03-28,Summer,2012,Mar,11,0,Wednesday,1,Clear,0.5,0.4848,0.42,0.3881,54,168,222,278,222,222
10738,2012-03-28,Summer,2012,Mar,12,0,Wednesday,1,Misty,0.54,0.5152,0.39,0.3582,50,218,268,278,268,268
10739,2012-03-28,Summer,2012,Mar,13,0,Wednesday,1,Clear,0.56,0.5303,0.43,0.3284,60,213,273,278,273,273
10740,2012-03-28,Summer,2012,Mar,14,0,Wednesday,1,Clear,0.62,0.6212,0.38,0.3582,52,169,221,278,221,221
10741,2012-03-28,Summer,2012,Mar,15,0,Wednesday,1,Misty,0.62,0.6212,0.41,0.2985,47,152,199,278,199,199
10742,2012-03-28,Summer,2012,Mar,16,0,Wednesday,1,Light_rainsnow,0.62,0.6212,0.43,0.0896,51,170,221,278,221,221
10743,2012-03-28,Summer,2012,Mar,17,0,Wednesday,1,Clear,0.6,0.6061,0.6,0.2239,72,532,604,278,604,604
10744,2012-03-28,Summer,2012,Mar,18,0,Wednesday,1,Clear,0.6,0.6061,0.6,0.2239,61,580,641,278,641,641
10745,2012-03-28,Summer,2012,Mar,19,0,Wednesday,1,Clear,0.6,0.6212,0.56,0.194,41,415,456,278,456,456
10746,2012-03-28,Summer,2012,Mar,20,0,Wednesday,1,Clear,0.6,0.6212,0.56,0.2985,38,324,362,278,362,362
10747,2012-03-28,Summer,2012,Mar,21,0,Wednesday,1,Clear,0.58,0.5455,0.6,0.2537,28,233,261,278,261,261
10748,2012-03-28,Summer,2012,Mar,22,0,Wednesday,1,Clear,0.56,0.5303,0.64,0.1343,21,151,172,278,172,172
10749,2012-03-28,Summer,2012,Mar,23,0,Wednesday,1,Clear,0.54,0.5152,0.68,0.1343,12,81,93,278,93,93
10750,2012-03-29,Summer,2012,Mar,0,0,Thursday,1,Clear,0.54,0.5152,0.68,0.194,10,38,48,277,48,48
10751,2012-03-29,Summer,2012,Mar,1,0,Thursday,1,Clear,0.56,0.5303,0.6,0.1343,15,18,33,277,33,33
10752,2012-03-29,Summer,2012,Mar,2,0,Thursday,1,Clear,0.6,0.6061,0.28,0.2985,0,6,6,277,6,6
10753,2012-03-29,Summer,2012,Mar,3,0,Thursday,1,Clear,0.58,0.5455,0.28,0.2537,1,4,5,277,5,5
10754,2012-03-29,Summer,2012,Mar,4,0,Thursday,1,Clear,0.52,0.5,0.36,0.2537,1,8,9,277,9,9
10755,2012-03-29,Summer,2012,Mar,5,0,Thursday,1,Clear,0.5,0.4848,0.45,0.2239,2,30,32,277,32,32
10756,2012-03-29,Summer,2012,Mar,6,0,Thursday,1,Clear,0.46,0.4545,0.59,0.2537,3,114,117,277,117,117
10757,2012-03-29,Summer,2012,Mar,7,0,Thursday,1,Clear,0.46,0.4545,0.51,0.3582,14,353,367,277,367,367
10758,2012-03-29,Summer,2012,Mar,8,0,Thursday,1,Clear,0.46,0.4545,0.47,0.4179,26,628,654,277,654,654
10759,2012-03-29,Summer,2012,Mar,9,0,Thursday,1,Clear,0.48,0.4697,0.48,0.4179,22,299,321,277,321,321
10760,2012-03-29,Summer,2012,Mar,10,0,Thursday,1,Clear,0.46,0.4545,0.47,0.4478,42,124,166,277,166,166
10761,2012-03-29,Summer,2012,Mar,11,0,Thursday,1,Clear,0.5,0.4848,0.45,0.4179,54,166,220,277,220,220
10762,2012-03-29,Summer,2012,Mar,12,0,Thursday,1,Clear,0.5,0.4848,0.42,0.4925,64,228,292,277,292,292
10763,2012-03-29,Summer,2012,Mar,13,0,Thursday,1,Clear,0.46,0.4545,0.44,0.3284,50,223,273,277,273,273
10764,2012-03-29,Summer,2012,Mar,14,0,Thursday,1,Clear,0.5,0.4848,0.42,0.3582,63,175,238,277,238,238
10765,2012-03-29,Summer,2012,Mar,15,0,Thursday,1,Clear,0.52,0.5,0.39,0.3582,109,198,307,277,307,307
10766,2012-03-29,Summer,2012,Mar,16,0,Thursday,1,Clear,0.52,0.5,0.36,0.3284,67,321,388,277,388,388
10767,2012-03-29,Summer,2012,Mar,17,0,Thursday,1,Clear,0.52,0.5,0.38,0.3881,83,620,703,277,703,703
10768,2012-03-29,Summer,2012,Mar,18,0,Thursday,1,Clear,0.5,0.4848,0.39,0.2985,83,598,681,277,681,681
10769,2012-03-29,Summer,2012,Mar,19,0,Thursday,1,Clear,0.48,0.4697,0.39,0.2836,47,421,468,277,468,468
10770,2012-03-29,Summer,2012,Mar,20,0,Thursday,1,Clear,0.46,0.4545,0.38,0.2985,34,301,335,277,335,335
10771,2012-03-29,Summer,2012,Mar,21,0,Thursday,1,Clear,0.44,0.4394,0.44,0.2836,10,214,224,277,224,224
10772,2012-03-29,Summer,2012,Mar,22,0,Thursday,1,Clear,0.42,0.4242,0.44,0.2836,17,135,152,277,152,152
10773,2012-03-29,Summer,2012,Mar,23,0,Thursday,1,Clear,0.42,0.4242,0.47,0.2985,17,77,94,277,94,94
10774,2012-03-30,Summer,2012,Mar,0,0,Friday,1,Clear,0.4,0.4091,0.47,0.2985,10,49,59,276,59,59
10775,2012-03-30,Summer,2012,Mar,1,0,Friday,1,Clear,0.38,0.3939,0.5,0.2836,6,21,27,276,27,27
10776,2012-03-30,Summer,2012,Mar,2,0,Friday,1,Clear,0.36,0.3333,0.53,0.2985,1,6,7,276,7,7
10777,2012-03-30,Summer,2012,Mar,3,0,Friday,1,Clear,0.34,0.3333,0.61,0.1343,0,7,7,276,7,7
10778,2012-03-30,Summer,2012,Mar,4,0,Friday,1,Clear,0.34,0.3485,0.53,0.0896,1,1,2,276,2,2
10779,2012-03-30,Summer,2012,Mar,5,0,Friday,1,Clear,0.32,0.3333,0.61,0.0896,0,26,26,276,26,26
10780,2012-03-30,Summer,2012,Mar,6,0,Friday,1,Clear,0.32,0.3333,0.57,0.1343,5,81,86,276,86,86
10781,2012-03-30,Summer,2012,Mar,7,0,Friday,1,Clear,0.32,0.3182,0.57,0.1642,9,280,289,276,289,289
10782,2012-03-30,Summer,2012,Mar,8,0,Friday,1,Clear,0.32,0.3182,0.66,0.1642,38,555,593,276,593,593
10783,2012-03-30,Summer,2012,Mar,9,0,Friday,1,Clear,0.34,0.3333,0.57,0.1642,29,292,321,276,321,321
10784,2012-03-30,Summer,2012,Mar,10,0,Friday,1,Misty,0.36,0.3636,0.57,0.1045,50,137,187,276,187,187
10785,2012-03-30,Summer,2012,Mar,11,0,Friday,1,Misty,0.36,0.3788,0.53,0.0,48,153,201,276,201,201
10786,2012-03-30,Summer,2012,Mar,12,0,Friday,1,Misty,0.38,0.3939,0.54,0.0,62,208,270,276,270,270
10787,2012-03-30,Summer,2012,Mar,13,0,Friday,1,Light_rainsnow,0.4,0.4091,0.5,0.0,44,198,242,276,242,242
10788,2012-03-30,Summer,2012,Mar,14,0,Friday,1,Light_rainsnow,0.4,0.4091,0.54,0.0,56,173,229,276,229,229
10789,2012-03-30,Summer,2012,Mar,15,0,Friday,1,Light_rainsnow,0.42,0.4242,0.54,0.0,73,207,280,276,280,280
10790,2012-03-30,Summer,2012,Mar,16,0,Friday,1,Light_rainsnow,0.4,0.4091,0.62,0.2836,75,292,367,276,367,367
10791,2012-03-30,Summer,2012,Mar,17,0,Friday,1,Misty,0.4,0.4091,0.62,0.2239,93,513,606,276,606,606
10792,2012-03-30,Summer,2012,Mar,18,0,Friday,1,Clear,0.42,0.4242,0.54,0.194,68,492,560,276,560,560
10793,2012-03-30,Summer,2012,Mar,19,0,Friday,1,Clear,0.4,0.4091,0.62,0.2239,42,353,395,276,395,395
10794,2012-03-30,Summer,2012,Mar,20,0,Friday,1,Clear,0.4,0.4091,0.62,0.1642,17,192,209,276,209,209
10795,2012-03-30,Summer,2012,Mar,21,0,Friday,1,Clear,0.38,0.3939,0.66,0.1343,30,190,220,276,220,220
10796,2012-03-30,Summer,2012,Mar,22,0,Friday,1,Clear,0.36,0.3485,0.71,0.1642,23,130,153,276,153,153
10797,2012-03-30,Summer,2012,Mar,23,0,Friday,1,Clear,0.36,0.3788,0.71,0.0,16,107,123,276,123,123
10798,2012-03-31,Summer,2012,Mar,0,0,Saturday,0,Clear,0.38,0.3939,0.82,0.194,12,80,92,275,92,92
10799,2012-03-31,Summer,2012,Mar,1,0,Saturday,0,Misty,0.4,0.4091,0.76,0.194,17,65,82,275,82,82
10800,2012-03-31,Summer,2012,Mar,2,0,Saturday,0,Misty,0.42,0.4242,0.77,0.2537,14,55,69,275,69,69
10801,2012-03-31,Summer,2012,Mar,3,0,Saturday,0,Clear,0.4,0.4091,0.82,0.2537,10,21,31,275,31,31
10802,2012-03-31,Summer,2012,Mar,4,0,Saturday,0,Clear,0.42,0.4242,0.77,0.4179,4,4,8,275,8,8
10803,2012-03-31,Summer,2012,Mar,5,0,Saturday,0,Clear,0.4,0.4091,0.82,0.2239,0,5,5,275,5,5
10804,2012-03-31,Summer,2012,Mar,6,0,Saturday,0,Misty,0.36,0.3485,0.87,0.1642,7,16,23,275,23,23
10805,2012-03-31,Summer,2012,Mar,7,0,Saturday,0,Misty,0.36,0.3485,0.87,0.1642,5,39,44,275,44,44
10806,2012-03-31,Summer,2012,Mar,8,0,Saturday,0,Misty,0.36,0.3485,0.87,0.194,19,126,145,275,145,145
10807,2012-03-31,Summer,2012,Mar,9,0,Saturday,0,Misty,0.4,0.4091,0.76,0.194,62,161,223,275,223,223
10808,2012-03-31,Summer,2012,Mar,10,0,Saturday,0,Misty,0.4,0.4091,0.76,0.1343,108,205,313,275,313,313
10809,2012-03-31,Summer,2012,Mar,11,0,Saturday,0,Clear,0.46,0.4545,0.72,0.1343,184,279,463,275,463,463
10810,2012-03-31,Summer,2012,Mar,12,0,Saturday,0,Clear,0.48,0.4697,0.67,0.0,263,358,621,275,621,621
10811,2012-03-31,Summer,2012,Mar,13,0,Saturday,0,Clear,0.54,0.5152,0.6,0.1343,265,373,638,275,638,638
10812,2012-03-31,Summer,2012,Mar,14,0,Saturday,0,Misty,0.5,0.4848,0.63,0.2537,240,311,551,275,551,551
10813,2012-03-31,Summer,2012,Mar,15,0,Saturday,0,Misty,0.52,0.5,0.59,0.2836,275,330,605,275,605,605
10814,2012-03-31,Summer,2012,Mar,16,0,Saturday,0,Misty,0.5,0.4848,0.63,0.2985,243,292,535,275,535,535
10815,2012-03-31,Summer,2012,Mar,17,0,Saturday,0,Clear,0.48,0.4697,0.67,0.4179,238,305,543,275,543,543
10816,2012-03-31,Summer,2012,Mar,18,0,Saturday,0,Misty,0.44,0.4394,0.72,0.4627,102,239,341,275,341,341
10817,2012-03-31,Summer,2012,Mar,19,0,Saturday,0,Clear,0.42,0.4242,0.71,0.4478,93,191,284,275,284,284
10818,2012-03-31,Summer,2012,Mar,20,0,Saturday,0,Misty,0.4,0.4091,0.71,0.3284,52,156,208,275,208,208
10819,2012-03-31,Summer,2012,Mar,21,0,Saturday,0,Misty,0.4,0.4091,0.71,0.3284,36,107,143,275,143,143
10820,2012-03-31,Summer,2012,Mar,22,0,Saturday,0,Misty,0.38,0.3939,0.71,0.2537,40,116,156,275,156,156
10821,2012-03-31,Summer,2012,Mar,23,0,Saturday,0,Misty,0.36,0.3333,0.76,0.2836,12,100,112,275,112,112
10822,2012-04-01,Summer,2012,Apr,0,0,Sunday,0,Misty,0.36,0.3333,0.76,0.2537,8,59,67,274,67,67
10823,2012-04-01,Summer,2012,Apr,1,0,Sunday,0,Misty,0.36,0.3485,0.76,0.1642,13,49,62,274,62,62
10824,2012-04-01,Summer,2012,Apr,2,0,Sunday,0,Misty,0.36,0.3485,0.76,0.1642,20,61,81,274,81,81
10825,2012-04-01,Summer,2012,Apr,3,0,Sunday,0,Misty,0.34,0.3333,0.81,0.1343,4,21,25,274,25,25
10826,2012-04-01,Summer,2012,Apr,4,0,Sunday,0,Misty,0.34,0.3485,0.81,0.0896,3,9,12,274,12,12
10827,2012-04-01,Summer,2012,Apr,5,0,Sunday,0,Misty,0.34,0.3485,0.81,0.0896,8,10,18,274,18,18
10828,2012-04-01,Summer,2012,Apr,6,0,Sunday,0,Misty,0.36,0.3485,0.76,0.1343,9,88,97,274,97,97
10829,2012-04-01,Summer,2012,Apr,7,0,Sunday,0,Misty,0.36,0.3485,0.71,0.1343,29,55,84,274,84,84
10830,2012-04-01,Summer,2012,Apr,8,0,Sunday,0,Misty,0.36,0.3636,0.76,0.0896,37,88,125,274,125,125
10831,2012-04-01,Summer,2012,Apr,9,0,Sunday,0,Misty,0.36,0.3485,0.81,0.1343,102,173,275,274,275,275
10832,2012-04-01,Summer,2012,Apr,10,0,Sunday,0,Misty,0.4,0.4091,0.71,0.1045,132,228,360,274,360,360
10833,2012-04-01,Summer,2012,Apr,11,0,Sunday,0,Misty,0.4,0.4091,0.71,0.194,180,271,451,274,451,451
10834,2012-04-01,Summer,2012,Apr,12,0,Sunday,0,Misty,0.42,0.4242,0.67,0.2239,187,258,445,274,445,445
10835,2012-04-01,Summer,2012,Apr,13,0,Sunday,0,Misty,0.44,0.4394,0.62,0.194,190,274,464,274,464,464
10836,2012-04-01,Summer,2012,Apr,14,0,Sunday,0,Misty,0.48,0.4697,0.55,0.2239,283,278,561,274,561,561
10837,2012-04-01,Summer,2012,Apr,15,0,Sunday,0,Clear,0.5,0.4848,0.55,0.2537,295,278,573,274,573,573
10838,2012-04-01,Summer,2012,Apr,16,0,Sunday,0,Clear,0.52,0.5,0.52,0.2537,236,275,511,274,511,511
10839,2012-04-01,Summer,2012,Apr,17,0,Sunday,0,Clear,0.52,0.5,0.55,0.2836,232,323,555,274,555,555
10840,2012-04-01,Summer,2012,Apr,18,0,Sunday,0,Clear,0.52,0.5,0.52,0.2985,153,279,432,274,432,432
10841,2012-04-01,Summer,2012,Apr,19,0,Sunday,0,Clear,0.52,0.5,0.55,0.2239,110,236,346,274,346,346
10842,2012-04-01,Summer,2012,Apr,20,0,Sunday,0,Misty,0.5,0.4848,0.59,0.2239,66,166,232,274,232,232
10843,2012-04-01,Summer,2012,Apr,21,0,Sunday,0,Misty,0.5,0.4848,0.59,0.1642,33,101,134,274,134,134
10844,2012-04-01,Summer,2012,Apr,22,0,Sunday,0,Light_rainsnow,0.5,0.4848,0.63,0.1045,7,61,68,274,68,68
10845,2012-04-01,Summer,2012,Apr,23,0,Sunday,0,Light_rainsnow,0.46,0.4545,0.72,0.0,10,53,63,274,63,63
10846,2012-04-02,Summer,2012,Apr,0,0,Monday,1,Light_rainsnow,0.44,0.4394,0.82,0.1045,6,11,17,273,17,17
10847,2012-04-02,Summer,2012,Apr,1,0,Monday,1,Light_rainsnow,0.42,0.4242,0.88,0.0896,0,5,5,273,5,5
10848,2012-04-02,Summer,2012,Apr,2,0,Monday,1,Light_rainsnow,0.44,0.4394,0.94,0.1343,2,3,5,273,5,5
10849,2012-04-02,Summer,2012,Apr,4,0,Monday,1,Clear,0.4,0.4091,0.76,0.4925,2,2,4,273,4,4
